customer_name,contact_name,lat,lng,tags
Altoona,Altoona,28.9658193,-81.6486855,FL
Astor,Astor,29.1624801,-81.5253492,FL
Sorrento,Sorrento,28.80777,-81.5636838,FL
Yalaha,Yalaha,28.7386038,-81.8086893,FL
Mount Plymouth,Mount Plymouth,28.808048,-81.5331274,FL
Okahumpka,Okahumpka,28.7477694,-81.8959137,FL
Paisley,Paisley,28.9835966,-81.5417375,FL
Pine Lakes,Pine Lakes,28.9410985,-81.4300675,FL
Pittman,Pittman,28.9999846,-81.6417408,FL
Eustis,Eustis,28.8527675,-81.6853534,FL
Fruitland Park,Fruitland Park,28.8613765,-81.9064705,FL
Groveland,Groveland,28.5580546,-81.8511889,FL
Floral City,Floral City,28.7499876,-82.2967581,FL
Hernando,Hernando,28.8999815,-82.3745401,FL
Homosassa,Homosassa,28.7813722,-82.6151001,FL
Homosassa Springs,Homosassa Springs,28.8035939,-82.5759329,FL
Beverly Hills,Beverly Hills,28.9169245,-82.4581536,FL
Citrus Springs,Citrus Springs,28.9974771,-82.4706548,FL
Sugarmill Woods,Sugarmill Woods,28.7322082,-82.5062087,FL
Lecanto,Lecanto,28.8516486,-82.4875982,FL
The Villages,The Villages,28.934084,-81.959943,FL
Lake Panasoffkee,Lake Panasoffkee,28.7530951863,-82.1063795946,FL
Bushnell,Bushnell,28.6649924,-82.1128629,FL
Fern Park,Fern Park,28.6491649,-81.3511796,FL
Geneva,Geneva,28.7397163,-81.1150616,FL
Heathrow,Heathrow,28.763333,-81.372245,FL
Chuluota,Chuluota,28.6419419,-81.123396,FL
Altamonte Springs,Altamonte Springs,28.6611089,-81.3656243,FL
Midway,Midway,28.7902708,-81.2308972,FL
June Park,June Park,28.0722388,-80.6800551,FL
Sharpes,Sharpes,28.4322252,-80.7600541,FL
Merritt Island,Merritt Island,28.3510167351,-80.6938711869,FL
Micco,Micco,27.8805791,-80.5003306,FL
Mims,Mims,28.6652727,-80.8447766,FL
Port Saint John,Port Saint John,28.4769458,-80.7886657,FL
Goldenrod,Goldenrod,28.6102772,-81.2886784,FL
Gotha,Gotha,28.5277804,-81.5231283,FL
Azalea Park,Azalea Park,28.5411128,-81.3006237,FL
Bithlo,Bithlo,28.5547225,-81.106452,FL
Christmas,Christmas,28.5363893,-81.0175609,FL
Sky Lake,Sky Lake,28.4572272,-81.3914593,FL
Taft,Taft,28.4297282,-81.36507,FL
Tangelo Park,Tangelo Park,28.4558386,-81.4459048,FL
Tangerine,Tangerine,28.7649933,-81.6306298,FL
Tildenville,Tildenville,28.5597232,-81.6084073,FL
Union Park,Union Park,28.5680564,-81.2861788,FL
Wedgefield,Wedgefield,28.4877802,-81.0772851,FL
Zellwood,Zellwood,28.7311059,-81.6011849,FL
Apopka,Apopka,28.6805529,-81.5095165,FL
Lake Hart,Lake Hart,28.3927849,-81.2406232,FL
Lockhart,Lockhart,28.6194439,-81.4425708,FL
Orlovista,Orlovista,28.5383357,-81.4603494,FL
Pine Castle,Pine Castle,28.4719489,-81.3678477,FL
Pine Hills,Pine Hills,28.5577794,-81.4534046,FL
Edgewood,Edgewood,28.486115,-81.3722922,FL
Bay Lake,Bay Lake,28.3886186,-81.5659069,FL
Belle Isle,Belle Isle,28.4583383,-81.3592364,FL
Hernando Beach,Hernando Beach,28.469443,-82.6592677,FL
Istachatta,Istachatta,28.6599909,-82.2775901,FL
Bayport,Bayport,28.5458279,-82.6420452,FL
Spring Hill,Spring Hill,28.476885,-82.525461,FL
Spring Lake,Spring Lake,28.4936077,-82.3028673,FL
Lake Lindsey,Lake Lindsey,28.6347134,-82.3592592,FL
Masaryktown,Masaryktown,28.4416658,-82.4570395,FL
Nobleton,Nobleton,28.6455471,-82.2639784,FL
Pine Island,Pine Island,28.5752709,-82.6526009,FL
Ridge Manor,Ridge Manor,28.5074971,-82.1703628,FL
Brooksville,Brooksville,28.5552719,-82.3878709,FL
Crystal Springs,Crystal Springs,28.1814008,-82.1575843,FL
Holiday,Holiday,28.18779,-82.7395454,FL
Hudson,Hudson,28.3644485,-82.6934343,FL
Jasmine Estates,Jasmine Estates,28.2930632,-82.6901003,FL
Bayonet Point,Bayonet Point,28.3266726,-82.6834337,FL
Wesley Chapel,Wesley Chapel,28.2397301,-82.3278658,FL
Lacoochee,Lacoochee,28.4658322,-82.1720291,FL
Land O' Lakes,Land O' Lakes,28.2188992,-82.4575938,FL
Odessa,Odessa,28.1939007,-82.5917642,FL
Highland City,Highland City,27.9653015,-81.8778596,FL
Inwood,Inwood,28.0369654,-81.7650794,FL
Babson Park,Babson Park,27.8319708,-81.5222975,FL
Wahneta,Wahneta,27.9528015,-81.7270239,FL
Waverly,Waverly,27.9789109,-81.6139657,FL
Auburndale,Auburndale,28.0652975,-81.7886906,FL
Bartow,Bartow,27.8964147,-81.8431374,FL
Kathleen,Kathleen,28.1208502,-82.023138,FL
Loughman,Loughman,28.2419575,-81.5667404,FL
Medulla,Medulla,27.9678016,-81.9734164,FL
Poinciana,Poinciana,28.1402939,-81.4584058,FL
Eagle Lake,Eagle Lake,27.9783565,-81.7564688,FL
Fort Meade,Fort Meade,27.7522526,-81.8017491,FL
Frostproof,Frostproof,27.7458626,-81.5306313,FL
Haines City,Haines City,28.1141841,-81.6178536,FL
Campbell,Campbell,28.2589014,-81.4564608,FL
Celebration,Celebration,28.3252878,-81.5331286,FL
Yeehaw Junction,Yeehaw Junction,27.7003087,-80.9042284,FL
Harbor Bluffs,Harbor Bluffs,27.9094662,-82.8276034,FL
Bay Pines,Bay Pines,27.8141921,-82.7781574,FL
Tierra Verde,Tierra Verde,27.6919746,-82.7234337,FL
Palm Harbor,Palm Harbor,28.0780718,-82.7637127,FL
Dunedin,Dunedin,28.0197404,-82.7717684,FL
Gulfport,Gulfport,27.7483613,-82.7034334,FL
Belleair Beach,Belleair Beach,27.9230767,-82.8431594,FL
Belleair Bluffs,Belleair Bluffs,27.9214103,-82.8170475,FL
Gibsonton,Gibsonton,27.8536365,-82.3825931,FL
Apollo Beach,Apollo Beach,27.7730836,-82.4075935,FL
Bloomingdale,Bloomingdale,27.893636,-82.2403682,FL
Brandon,Brandon,27.937801,-82.2859247,FL
Citrus Park,Citrus Park,28.0783497,-82.5698192,FL
Seffner,Seffner,27.9836329,-82.2756468,FL
Thonotosassa,Thonotosassa,28.0614065,-82.3023128,FL
Wimauma,Wimauma,27.7125308,-82.2989803,FL
Lutz,Lutz,28.1511243,-82.4614831,FL
Mango,Mango,27.9797439,-82.3064808,FL
Riverview,Riverview,27.8661364,-82.3264809,FL
Ruskin,Ruskin,27.7208633,-82.4331496,FL
Gifford,Gifford,27.6753089,-80.4092181,FL
Wabasso Beach,Wabasso Beach,27.7647502,-80.3989397,FL
Wabasso,Wabasso,27.7483622,-80.436163,FL
Winter Beach,Winter Beach,27.7191964,-80.4206071,FL
Roseland,Roseland,27.8358587,-80.4931083,FL
Fellsmere,Fellsmere,27.767806,-80.6014442,FL
Avon Park,Avon Park,27.5958672,-81.5061862,FL
Bowling Green,Bowling Green,27.6383673,-81.8239717,FL
Bayshore Gardens,Bayshore Gardens,27.4253195,-82.5903757,FL
Samoset,Samoset,27.4694849,-82.5414856,FL
Whitfield,Whitfield,27.4117092,-82.5659308,FL
Anna Maria,Anna Maria,27.5311474,-82.7334334,FL
Memphis,Memphis,27.5358708,-82.561208,FL
Bradenton,Bradenton,27.4989278,-82.5748194,FL
Bradenton Beach,Bradenton Beach,27.4669836,-82.7039886,FL
Hutchinson Island South,Hutchinson Island South,27.3264788,-80.2111923,FL
White City,White City,27.3739304,-80.3339391,FL
Lakewood Park,Lakewood Park,27.5430911,-80.4022741,FL
Fort Pierce,Fort Pierce,27.4467056,-80.3256056,FL
Fruitville,Fruitville,27.3297684,-82.4575956,FL
South Venice,South Venice,27.0531128,-82.4242628,FL
Vamo,Vamo,27.2219951,-82.4978748,FL
Venice Gardens,Venice Gardens,27.0731119,-82.4075957,FL
Warm Mineral Springs,Warm Mineral Springs,27.0597789,-82.2600925,FL
Laurel,Laurel,27.1303319,-82.453152,FL
Nokomis,Nokomis,27.1192213,-82.4442629,FL
Osprey,Osprey,27.1961627,-82.4903748,FL
Arcadia,Arcadia,27.2158826,-81.8584164,FL
Hobe Sound,Hobe Sound,27.059498,-80.1364323,FL
Indiantown,Indiantown,27.0272756,-80.4856083,FL
Jensen Beach,Jensen Beach,27.2544906,-80.2297697,FL
North River Shores,North River Shores,27.2175472,-80.2697706,FL
Palm City,Palm City,27.1678268,-80.2661591,FL
Port Salerno,Port Salerno,27.1442168,-80.2006014,FL
Rio,Rio,27.2194917,-80.2392142,FL
Buckhead Ridge,Buckhead Ridge,27.1303277,-80.8936735,FL
Grove City,Grove City,26.9142295,-82.3270394,FL
Harbour Heights,Harbour Heights,26.9908921,-82.0023095,FL
Charlotte Harbor,Charlotte Harbor,26.9583937,-82.0670333,FL
Solana,Solana,26.9470051,-82.0259214,FL
Port Charlotte,Port Charlotte,26.9761707,-82.0906448,FL
Rotonda,Rotonda,26.8836752,-82.2900944,FL
Canal Point,Canal Point,26.8592258,-80.6336676,FL
Atlantis,Atlantis,26.5909025,-80.1008762,FL
Lake Harbor,Lake Harbor,26.693122,-80.8145058,FL
Greenacres,Greenacres,26.6274784,-80.1373113,FL
Belle Glade,Belle Glade,26.6845104,-80.6675577,FL
Boca Raton,Boca Raton,26.3586885,-80.0830984,FL
Boynton Beach,Boynton Beach,26.5253491,-80.0664309,FL
Harlem,Harlem,26.7375652,-80.950898,FL
Port LaBelle,Port LaBelle,26.7564546,-81.4050752,FL
Saint James City,Saint James City,26.497579,-82.0784257,FL
Fort Myers Shores,Fort Myers Shores,26.7092357,-81.7459159,FL
Gateway,Gateway,26.5775747,-81.750361,FL
Alva,Alva,26.7156236,-81.6100797,FL
Bokeelia,Bokeelia,26.7056266,-82.1589815,FL
Buckingham,Buckingham,26.6750704,-81.7320269,FL
Captiva,Captiva,26.5220228,-82.1892614,FL
San Carlos Park,San Carlos Park,26.4673016,-81.8014742,FL
Tice,Tice,26.674793,-81.8150845,FL
Lehigh Acres,Lehigh Acres,26.6046008,-81.6527850614,FL
Matlacha,Matlacha,26.6297958,-82.0709245,FL
North Fort Myers,North Fort Myers,26.6672935,-81.8800862,FL
Pine Island Center,Pine Island Center,26.6136856,-82.1181479,FL
Pineland,Pineland,26.6606283,-82.1534262,FL
Punta Rassa,Punta Rassa,26.4878569,-82.0123132,FL
Fort Myers,Fort Myers,26.640628,-81.8723084,FL
Bonita Springs,Bonita Springs,26.339806,-81.7786972,FL
Golden Gate,Golden Gate,26.1878667,-81.6950853,FL
Goodland,Goodland,25.9248211,-81.6456412,FL
Immokalee,Immokalee,26.4186898,-81.4172993,FL
Chokoloskee,Chokoloskee,25.8128798,-81.3620233,FL
Naples Manor,Naples Manor,26.0887041,-81.7261977,FL
Naples Park,Naples Park,26.2617534,-81.8092543,FL
Orangetree,Orangetree,26.2928621,-81.5884153,FL
Everglades,Everglades,25.8576597,-81.3861568,FL
Fort Lauderdale,Fort Lauderdale,26.1223084,-80.1433786,FL
Hallandale Beach,Hallandale Beach,25.9812025,-80.148379,FL
Glenvar Heights,Glenvar Heights,25.7076018,-80.3256076,FL
Goulds,Goulds,25.5626072,-80.3822765,FL
South Miami Heights,South Miami Heights,25.597606,-80.3806096,FL
Westchester,Westchester,25.7548224,-80.3272741,FL
Westwood Lakes,Westwood Lakes,25.7237481,-80.3716518,FL
Aventura,Aventura,25.9564812,-80.1392121,FL
Kendall,Kendall,25.6792695,-80.3172743,FL
Leisure City,Leisure City,25.4953878,-80.4292223,FL
Naranja,Naranja,25.5181647,-80.4228333,FL
Olympia Heights,Olympia Heights,25.726768,-80.3553306,FL
Princeton,Princeton,25.5384417,-80.408944,FL
Richmond Heights,Richmond Heights,25.6314936,-80.3689426,FL
Florida City,Florida City,25.4478898,-80.4792237,FL
Big Pine Key,Big Pine Key,24.6698652,-81.353969,FL
Tavernier,Tavernier,25.0115186,-80.5150608,FL
Key Largo,Key Largo,25.0865151,-80.4472802,FL
Ladson,Ladson,32.9857275,-80.1098123,SC
Folly Beach,Folly Beach,32.6551798,-79.9403673,SC
Hanahan,Hanahan,32.9185072,-80.0220324,SC
Cold Spring,Cold Spring,39.0217283,-84.4399406,KY
Crestview,Crestview,39.0253395,-84.4174401,KY
Dayton,Dayton,39.1128377,-84.4727198,KY
Mentor,Mentor,38.8872886,-84.2463245,KY
Newport,Newport,39.091449,-84.4957757,KY
Highland Heights,Highland Heights,39.0331169,-84.4518854,KY
Covington,Covington,39.0836712,-84.5085537,KY
Crescent Springs,Crescent Springs,39.0514492,-84.5816106,KY
Crestview Hills,Crestview Hills,39.0272829,-84.5849438,KY
Park Hills,Park Hills,39.0714491,-84.5321652,KY
Independence,Independence,38.9431183,-84.544109,KY
Kenton Vale,Kenton Vale,39.0508939,-84.5191093,KY
Lakeside Park,Lakeside Park,39.0356162,-84.5691102,KY
Corinth,Corinth,38.4967376,-84.5641099,KY
Crittenden,Crittenden,38.7828437,-84.6052206,KY
Carrollton,Carrollton,38.6808958,-85.1793979,KY
Prestonville,Prestonville,38.6797846,-85.1902316,KY
Raceland,Raceland,38.5400803,-82.7284976,KY
Russell,Russell,38.5173028,-82.6976631,KY
Milton,Milton,38.7236714,-85.3694018,KY
Monterey,Monterey,38.422013,-84.8724493,KY
Owenton,Owenton,38.536456,-84.8418926,KY
Concord,Concord,38.6861851,-83.491024,KY
Mount Olivet,Mount Olivet,38.531463,-84.036872,KY
New Castle,New Castle,38.4334003,-85.1696768,KY
Pleasureville,Pleasureville,38.3459022,-85.1152318,KY
Cynthiana,Cynthiana,38.3903526,-84.2941013,KY
Crestwood,Crestwood,38.3242355,-85.4724593,KY
Pewee Valley,Pewee Valley,38.3106248,-85.4874595,KY
River Bluff,River Bluff,38.37004,-85.59755,KY
La Grange,La Grange,38.4075667,-85.3788468,KY
Catlettsburg,Catlettsburg,38.4048042,-82.6004369,KY
Olive Hill,Olive Hill,38.3000809,-83.1740654,KY
Carlisle,Carlisle,38.3120197,-84.027427,KY
Morehead,Morehead,38.1839705,-83.4326841,KY
Lakeview Heights,Lakeview Heights,38.1514705,-83.5043529,KY
Creekside,Creekside,38.2914587,-85.569405,KY
Douglass Hills,Douglass Hills,38.2378484,-85.5527377,KY
Middletown,Middletown,38.2453487,-85.5388489,KY
Moorland,Moorland,38.2722926,-85.5835718,KY
Northfield,Northfield,38.2870143,-85.6410725,KY
Norwood,Norwood,38.2520155,-85.6113498,KY
Parkway Village,Parkway Village,38.2125705,-85.7402397,KY
Plantation,Plantation,38.2834033,-85.5910719,KY
Prospect,Prospect,38.34391,-85.59813,KY
Riverwood,Riverwood,38.2831257,-85.6616283,KY
Rolling Fields,Rolling Fields,38.2678484,-85.6716283,KY
Rolling Hills,Rolling Hills,38.2825701,-85.574405,KY
Heritage Creek,Heritage Creek,38.1236797,-85.7196828,KY
Hollow Creek,Hollow Creek,38.152568,-85.6244034,KY
Hollyvilla,Hollyvilla,38.0936796,-85.7455165,KY
Hurstbourne,Hurstbourne,38.2381263,-85.5882937,KY
Hurstbourne Acres,Hurstbourne Acres,38.2211812,-85.5891266,KY
Indian Hills,Indian Hills,38.2725704,-85.6627394,KY
Jeffersontown,Jeffersontown,38.1942356,-85.5644033,KY
Kingsley,Kingsley,38.2209037,-85.6719054,KY
Millersburg,Millersburg,38.30202,-84.1474297,KY
North Middletown,North Middletown,38.1450772,-84.1113165,KY
Paris,Paris,38.2097987,-84.2529869,KY
Owingsville,Owingsville,38.1448015,-83.7640847,KY
Muldraugh,Muldraugh,37.9370158,-85.9916308,KY
Midway,Midway,38.1509077,-84.6838344,KY
Mount Sterling,Mount Sterling,38.0564679,-83.9432556,KY
Jeffersonville,Jeffersonville,37.9736917,-83.8418631,KY
Lawrenceburg,Lawrenceburg,38.0372967,-84.8966171,KY
Mount Washington,Mount Washington,38.0500627,-85.5457877,KY
Pioneer Village,Pioneer Village,38.0606219,-85.6777364,KY
Hebron Estates,Hebron Estates,38.0495101,-85.6660692,KY
Hillview,Hillview,38.0697889,-85.6855146,KY
Lebanon Junction,Lebanon Junction,37.8345086,-85.7319042,KY
Cloverport,Cloverport,37.8333902,-86.6327615,KY
Irvington,Irvington,37.8803429,-86.2838622,KY
Radcliff,Radcliff,37.8403456,-85.9491298,KY
Nicholasville,Nicholasville,37.8806341,-84.5729961,KY
Paintsville,Paintsville,37.8145384,-82.8071054,KY
Hawesville,Hawesville,37.9000554,-86.754988,KY
Lewisport,Lewisport,37.9369974,-86.9022146,KY
New Haven,New Haven,37.6578397,-85.5910728,KY
Corydon,Corydon,37.7433757,-87.7039056,KY
Robards,Robards,37.6739325,-87.5466747,KY
Henderson,Henderson,37.8361538,-87.5900134,KY
Inez,Inez,37.8664833,-82.5387633,KY
Clay City,Clay City,37.8592479,-83.9185323,KY
Owensboro,Owensboro,37.7742152,-87.1133304,KY
Richmond,Richmond,37.7478572,-84.2946539,KY
Morganfield,Morganfield,37.6833776,-87.9166916,KY
Ravenna,Ravenna,37.6845272,-83.9529791,KY
Irvine,Irvine,37.700638,-83.973813,KY
Lancaster,Lancaster,37.6195246,-84.5779957,KY
Prestonsburg,Prestonsburg,37.6656527,-82.7715486,KY
Coal Run Village,Coal Run Village,37.5131553,-82.5584861,KY
Pikeville,Pikeville,37.4792672,-82.5187629,KY
Centertown,Centertown,37.4172684,-86.9961061,KY
Rockport,Rockport,37.333933,-86.9961062,KY
Hodgenville,Hodgenville,37.5739497,-85.7399606,KY
Raywick,Raywick,37.5603408,-85.4305193,KY
Lebanon,Lebanon,37.5697869,-85.2527381,KY
Danville,Danville,37.6456329,-84.7721702,KY
Perryville,Perryville,37.650351,-84.9516234,KY
Junction City,Junction City,37.5867433,-84.7938377,KY
Jackson,Jackson,37.5531457,-83.3835135,KY
Island,Island,37.445046,-87.1438853,KY
Clay,Clay,37.4767119,-87.8200159,KY
Dixon,Dixon,37.5178218,-87.6902886,KY
Providence,Providence,37.397545,-87.7627898,KY
Crab Orchard,Crab Orchard,37.4645267,-84.5066044,KY
Hustonville,Hustonville,37.4731315,-84.8157827,KY
Caneyville,Caneyville,37.4242184,-86.4883148,KY
Clarkson,Clarkson,37.4953332,-86.2213614,KY
Leitchfield,Leitchfield,37.4800544,-86.2938637,KY
Dawson Springs,Dawson Springs,37.1672684,-87.6925074,KY
Mortons Gap,Mortons Gap,37.2367115,-87.4752761,KY
Nebo,Nebo,37.383656,-87.6427843,KY
Nortonville,Nortonville,37.1908777,-87.4527768,KY
Mount Vernon,Mount Vernon,37.3528615,-84.3404919,KY
Pippa Passes,Pippa Passes,37.334822,-82.8740498,KY
Hindman,Hindman,37.3359313,-82.9804414,KY
Munfordville,Munfordville,37.2722751,-85.8910819,KY
Horse Cave,Horse Cave,37.179496,-85.9069175,KY
Hazard,Hazard,37.24954,-83.1932284,KY
Carrsville,Carrsville,37.3975518,-88.3747603,KY
Central City,Central City,37.2939322,-87.1233292,KY
Powderly,Powderly,37.2369871,-87.1591627,KY
Morgantown,Morgantown,37.2256023,-86.6835998,KY
Rochester,Rochester,37.2125441,-86.8930493,KY
Princeton,Princeton,37.1092162,-87.8819595,KY
Hyden,Hyden,37.1609254,-83.3732373,KY
Columbia,Columbia,37.102841,-85.3063504,KY
Jenkins,Jenkins,37.1734372,-82.6309892,KY
Kevil,Kevil,37.0850537,-88.8867275,KY
La Center,La Center,37.0767199,-88.9736762,KY
Paducah,Paducah,37.0833893,-88.6000478,KY
Oakland,Oakland,37.0419887,-86.2483177,KY
Plum Springs,Plum Springs,37.0183763,-86.3813774,KY
Russell Springs,Russell Springs,37.0561788,-85.0885667,KY
Jamestown,Jamestown,36.98479,-85.06301,KY
Kuttawa,Kuttawa,37.0589425,-88.1325257,KY
Cave City,Cave City,37.1367171,-85.9569195,KY
Park City,Park City,37.0939375,-86.046367,KY
Crofton,Crofton,37.0478218,-87.4850022,KY
Oak Grove,Oak Grove,36.6650471,-87.4427878,KY
Pembroke,Pembroke,36.775878,-87.3555622,KY
Hopkinsville,Hopkinsville,36.8656009,-87.4886186,KY
LaFayette,LaFayette,36.6811593,-87.6202922,KY
Russellville,Russellville,36.8453199,-86.887219,KY
Lewisburg,Lewisburg,36.9864336,-86.9472194,KY
Cumberland,Cumberland,36.9781475,-82.9884955,KY
Monticello,Monticello,36.8297937,-84.8491126,KY
Corbin,Corbin,36.9486986,-84.0968761,KY
Middlesborough,Middlesborough,36.6127189,-83.7226923,KY
Pineville,Pineville,36.7620301,-83.6949176,KY
Clinton,Clinton,36.6672813,-88.9933965,KY
Columbus,Columbus,36.7597792,-89.1033998,KY
Murray,Murray,36.6103334,-88.314761,KY
Hazel,Hazel,36.5022783,-88.3258742,KY
Cedar Hill,Cedar Hill,36.5514333,-86.9991662,TN
Cross Plains,Cross Plains,36.5486551,-86.6961071,TN
Orlinda,Orlinda,36.6008769,-86.716663,TN
Ridgetop,Ridgetop,36.3950488,-86.7794419,TN
Millersville,Millersville,36.3711605,-86.7099966,TN
Mitchellville,Mitchellville,36.6319861,-86.5408281,TN
Portland,Portland,36.5817089,-86.5163833,TN
Hendersonville,Hendersonville,36.3047735,-86.6199957,TN
Hickman,Hickman,36.5711721,-89.1861791,KY
Clarksville,Clarksville,36.5297706,-87.3594529,TN
Red Boiling Springs,Red Boiling Springs,36.5333888,-85.8499798,TN
Lafayette,Lafayette,36.5211623,-86.0263732,TN
Celina,Celina,36.5500611,-85.505247,TN
Kingsport,Kingsport,36.548434,-82.5618186,TN
Jellico,Jellico,36.5878591,-84.1268741,TN
La Follette,La Follette,36.3718933,-84.1253092,TN
Church Hill,Church Hill,36.5223207,-82.7134921,TN
Jamestown,Jamestown,36.4275699,-84.9318919,TN
Mount Airy,Mount Airy,36.4993007,-80.6072859,NC
King,King,36.280694,-80.3592197,NC
Roxboro,Roxboro,36.3937519,-78.9827881,NC
Henderson,Henderson,36.3295905,-78.3991638,NC
Creedmoor,Creedmoor,36.1223683,-78.6861145,NC
Oxford,Oxford,36.3107004,-78.5908345,NC
Reidsville,Reidsville,36.3548586,-79.6644748,NC
Roanoke Rapids,Roanoke Rapids,36.4615395,-77.6541464,NC
Paris,Paris,36.3020023,-88.3267107,TN
Puryear,Puryear,36.4442234,-88.3344865,TN
Cave Springs,Cave Springs,36.2634109,-94.2318728,AR
Centerton,Centerton,36.359799,-94.2852085,AR
Decatur,Decatur,36.3359112,-94.4607707,AR
Pea Ridge,Pea Ridge,36.4539626,-94.1152041,AR
Rogers,Rogers,36.3320197,-94.1185366,AR
Cave City,Cave City,35.9417397,-91.5484709,AR
Cherokee Village,Cherokee Village,36.2978443,-91.515973,AR
Highland,Highland,36.2759002,-91.5240287,AR
Pocahontas,Pocahontas,36.2614555,-90.971233,AR
Reyno,Reyno,36.3628411,-90.7537276,AR
Diamond City,Diamond City,36.464511,-92.9201731,AR
Cotter,Cotter,36.2711798,-92.5354402,AR
Mountain Home,Mountain Home,36.3353449,-92.3851593,AR
Norfork,Norfork,36.2095132,-92.284323,AR
Lakeview,Lakeview,36.3686783,-92.5454407,AR
Corning,Corning,36.4078388,-90.5798336,AR
Peach Orchard,Peach Orchard,36.2786754,-90.6628897,AR
Piggott,Piggott,36.382839,-90.1906542,AR
Pollard,Pollard,36.4308933,-90.2684348,AR
Rector,Rector,36.2631185,-90.2926008,AR
Knobel,Knobel,36.320063,-90.6020551,AR
Pleasant View,Pleasant View,36.3942164,-87.0366685,TN
Johnson City,Johnson City,36.3134397,-82.3534727,TN
Plainview,Plainview,36.1810365,-83.7933037,TN
Oak Hill,Oak Hill,36.0878369,-86.7830548,TN
Mount Juliet,Mount Juliet,36.200055,-86.5186054,TN
Lebanon,Lebanon,36.2081098,-86.2911024,TN
Morristown,Morristown,36.2139814,-83.2948922,TN
Dickson,Dickson,36.0770048,-87.3877899,TN
Huntsville,Huntsville,36.0861871,-93.7413032,AR
Cookeville,Cookeville,36.162839,-85.5016423,TN
Clinton,Clinton,36.1034126,-84.1318632,TN
Norris,Norris,36.1956343,-84.067974,TN
Oak Ridge,Oak Ridge,36.0103561,-84.2696449,TN
Paragould,Paragould,36.0584021,-90.4973286,AR
Oxford,Oxford,36.2211783,-91.9293165,AR
Horseshoe Bend,Horseshoe Bend,36.2292339,-91.7643127,AR
College City,College City,36.1253469,-90.9392867,AR
Hoxie,Hoxie,36.0503484,-90.9751205,AR
High Point,High Point,35.9556924,-80.0053176,NC
New Johnsonville,New Johnsonville,36.0211715,-87.9669765,TN
Prairie Grove,Prairie Grove,35.9759145,-94.3177103,AR
Johnson,Johnson,36.1328564,-94.1654821,AR
Milan,Milan,35.9197886,-88.7589489,TN
Humboldt,Humboldt,35.8197917,-88.9158953,TN
Jefferson City,Jefferson City,36.122311,-83.4923961,TN
Knoxville,Knoxville,35.9606384,-83.9207392,TN
Newport,Newport,35.9670412,-83.1876578,TN
Crab Orchard,Crab Orchard,35.9092367,-84.8780048,TN
Crossville,Crossville,35.9489566,-85.0269015,TN
Rocky Mount,Rocky Mount,35.9382103,-77.790534,NC
Mountain View,Mountain View,35.8684075,-92.1176521,AR
Jasper,Jasper,36.0081324,-93.1865659,AR
Lenoir,Lenoir,35.9140196,-81.5389849,NC
Leslie,Leslie,35.8303543,-92.5579397,AR
Murfreesboro,Murfreesboro,35.8456213,-86.39027,TN
La Vergne,La Vergne,36.0156178,-86.5819394,TN
Raleigh,Raleigh,35.772096,-78.6386145,NC
Rockwood,Rockwood,35.8656284,-84.68494,TN
Kingston,Kingston,35.8809084,-84.5085447,TN
Pigeon Forge,Pigeon Forge,35.7884241,-83.5543329,TN
Osceola,Osceola,35.7050778,-89.969532,AR
Keiser,Keiser,35.6745227,-90.0998141,AR
Leachville,Leachville,35.9359051,-90.257876,AR
Morganton,Morganton,35.7454071,-81.6848188,NC
Caraway,Caraway,35.7581319,-90.3223223,AR
Monette,Monette,35.8906286,-90.3442678,AR
Jonesboro,Jonesboro,35.8422967,-90.7042791,AR
Lake City,Lake City,35.816186,-90.434271,AR
